"Data Source","World Development Indicators",

"Last Updated Date","2021-07-21",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Australia","AUS","Merchandise imports by the reporting economy, residual (% of total merchandise imports)","TM.VAL.MRCH.RS.ZS","3.08114704087858","2.29873813948939","2.44507601389454","2.10452904496226","2.48089641229483","2.7430293896006","2.53625424251774","2.8732024651906","2.71258372961088","3.21856488659073","3.03349500758975","2.74361676069317","3.05148767440251","3.08704880985068","2.94677616436021","2.98644677541434","2.25265840033367","1.87884620085919","1.94995582749189","2.48693624735678","2.02704361719652","1.61929059286375","1.56599561008406","1.57526491752587","1.73493104915354","1.44590731563609","1.29899531962252","1.36833770725366","1.33814258577219","1.45554436542118","1.32263087913211","1.21453630605678","1.27167605677325","1.04625393352356","0.964073319077182","1.16799918130305","1.23244102801064","1.36236807958843","1.16631392640074","1.31813448698237","1.12841362179961","1.1326934236949","1.21285129635158","1.27915800081069","0.513433390329974","0.467519957047533","0.772269028893767","0.810015799104233","1.73810829822855","4.0443765858635","3.82546672478632","4.0923318288783","3.47619503857008","3.36605157608916","3.17064889449442","3.00729419057324","1.5560954342259","5.5770458794469","2.27979516211381","1.79193768191932","",
"Australia","AUS","Food imports (% of merchandise imports)","TM.VAL.FOOD.ZS.UN","","","","6.42356313777626","5.92702599523743","5.71227115157313","5.65764012120217","5.70567963868086","5.55501883240323","5.68169593902625","5.59045637688376","5.59286780436645","6.13380591224198","5.70764897420087","5.71464089750214","5.04050076185738","5.32571340064367","6.57102139779839","5.86700785118628","5.4553361429617","5.20443091547287","4.56125598097074","4.57145778833745","5.70876057059668","5.55415402010504","5.26009437720321","5.33910383151579","5.46689354755344","5.2194981310277","4.80060124086042","5.02975779718474","5.21988857452739","5.04326421093316","4.98707923344647","4.99933415639271","4.95654793299687","4.85290173072787","4.91017735786183","4.73775638168852","4.80438445813991","4.5542072874505","4.94222006021166","4.86917660836693","5.13440054748237","4.80423147775813","4.74464612990827","4.77072459573134","5.03584941529851","4.80642381312756","5.59123715278149","5.30683569392407","5.1421956675857","5.05458499786032","5.68920966555923","6.19615515467963","6.5625588959583","7.10054991552731","6.47460614196318","6.51964350237477","7.15905197722079","",
"Australia","AUS","Share of tariff lines with international peaks, all products (%)","TM.TAX.MRCH.IP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31.33644","","11.99313","","","12.43509","12.68009","12.73222","12.60721","6.734685","6.601477","5.785718","5.924733","6.246978","5.971115","5.330179","5.400301","5.520917","5.472489","0.1926712","0.0482096","0.0461435","0.0471726","0.0518258","0.0457845","0.0483132","0.0467364","0.0481388","0.046141","",
"Australia","AUS","International tourism, receipts for travel items (current US$)","ST.INT.TVLR.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8130000000","9519000000","9456000000","8130000000","9258000000","9375000000","9222000000","10044000000","12620000000","15212000000","16750000000","17538000000","21774000000","23986000000","24566000000","28472000000","31582000000","31557000000","30617000000","33569000000","34269000000","37019000000","41747000000","45098000000","45729000000","",
"Australia","AUS","Completeness of birth registration, urban (%)","SP.REG.BRTH.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Australia","AUS","Population ages 80 and above, male (% of male population)","SP.POP.80UP.MA.5Y","0.948038692015256","0.983503230309871","1.00448485306977","1.01334227283058","1.01139578899728","0.996397633920018","1.03704722190839","1.05938338086056","1.05916964199949","1.03324093031889","0.981068252886463","1.0136273097967","1.03071883521177","1.0334300596055","1.02111481349302","0.991684598947651","1.02819042240844","1.05025700977673","1.05891337180991","1.05532628114748","1.03948772972","1.09423643630165","1.13544543018242","1.16250266438462","1.17726112465835","1.18158986010649","1.2468662805811","1.30098758552367","1.34454258625882","1.37874136179697","1.40416126015558","1.50207631857263","1.58914833793679","1.66014784518193","1.7103178201802","1.73948579806851","1.8163104566314","1.86448723897506","1.88924800763957","1.90408206226577","1.92195233378343","2.04573903302778","2.17113421316542","2.29214883207877","2.40217763132889","2.49860254184951","2.62328680040213","2.72808561939378","2.81043100889756","2.86739392504123","2.90097669795725","2.97498702760834","3.03416360071819","3.08786011441421","3.14104895477566","3.1949489134705","3.27887802323865","3.34830110191069","3.40801882417612","3.46425962993029","3.52412958095857",
"Australia","AUS","Population ages 55-59, male (% of male population)","SP.POP.5559.MA.5Y","4.4769310327089","4.50099391960645","4.53847975611224","4.58767117923411","4.64445292657852","4.70383345629227","4.70593822257067","4.72207894715297","4.74146759207251","4.74176207314988","4.7101076709379","4.65769952092766","4.56856517350923","4.48124342171834","4.44260424582676","4.47020903833326","4.51423710569635","4.61654254813524","4.74796749337784","4.86325648104589","4.93476412184691","4.97433844493405","4.97833812017117","4.95190390065908","4.90312180189174","4.83634319741893","4.72478343268711","4.59783907618959","4.47029493553798","4.36651618181079","4.30415644648314","4.29224542942537","4.31581941669258","4.36218850683032","4.41915768273139","4.48350336206893","4.5678386691092","4.65007126110751","4.73805320685078","4.86016015003017","5.04102794054685","5.2675005231268","5.55680321707975","5.85883830904207","6.10013422166507","6.23917274052442","6.24559384202924","6.1578318093143","6.01985246852426","5.89787719997099","5.83158503929645","5.82246915872687","5.85374650002871","5.90388113702794","5.94895918691543","5.9790085913585","6.01696230752784","6.05266798882228","6.07657289795437","6.07561234041607","6.04317396568526",
"Australia","AUS","Population ages 15-64 (% of total population)","SP.POP.1564.TO.ZS","61.2080988268394","61.115332356804","61.1937312988864","61.380892042528","61.5863661688242","61.7606166958141","61.9490308850379","62.1235400502486","62.2667008630941","62.4100832203245","62.6003417172189","62.7780979446768","62.9604752158516","63.1574754645582","63.3929339233858","63.6807928506251","63.8265549184323","64.1214207679122","64.4863878839539","64.8199542080067","65.0755651491716","65.4397982086374","65.6572561761455","65.79074161739","65.9384461011442","66.1366310038718","66.2149227281648","66.3971479502654","66.6186063855684","66.7826274146764","66.8518331046956","66.8603265763931","66.7811312989476","66.6625992255388","66.5822046305063","66.5725934323396","66.5557185148151","66.5981969862319","66.6763867109205","66.7481948496784","66.7939029976204","66.9279058272004","67.048065888962","67.1532028418431","67.2454377841379","67.3141218343844","67.4830971753657","67.6174574294628","67.6837386642461","67.6715177718794","67.5911079551186","67.3338287632519","67.0838407422162","66.8267948368588","66.5514444053048","66.2580494091257","65.9065730162399","65.5309417025767","65.1529077338752","64.8033515429272","64.4945169162338",
"Australia","AUS","Population ages 0-14, female (% of female population)","SP.POP.0014.FE.ZS","29.7563054308422","29.7987416741365","29.688655139615","29.4834500648942","29.270705100127","29.0972940659097","28.9875609648129","28.8924303758817","28.823910428426","28.7452537315255","28.6059822779325","28.3081984609994","28.0111358439526","27.6978359211741","27.3342278720716","26.9011633440531","26.6099003737332","26.1416702452736","25.5899719288738","25.0815056590164","24.6763837946324","24.154273973535","23.8254747903486","23.6008693372368","23.3449384000436","23.0026711175947","22.7805629600646","22.4260533757841","22.0195705473402","21.678099914925","21.446162531919","21.2392937979307","21.1373104896485","21.0951520651857","21.0339210480091","20.9148990267359","20.8027828369253","20.6432830694419","20.4527430210633","20.2642840257138","20.0917430228759","19.8812537119262","19.672588327538","19.4703731609741","19.2783305509785","19.1071867029583","18.9164396981901","18.7623590068826","18.6533194952292","18.5698116473269","18.488043003743","18.4922276611797","18.4407031011471","18.3684559976343","18.3176363701062","18.3038447777423","18.373524696637","18.4875881382811","18.6121300328616","18.6952082807555","18.7104843462235",
"Australia","AUS","Mortality rate, infant (per 1,000 live births)","SP.DYN.IMRT.IN","20.3","19.9","19.5","19.1","18.7","18.5","18.3","18.2","18.1","18","17.8","17.4","16.8","16.1","15.3","14.4","13.5","12.6","11.9","11.3","10.8","10.4","10.1","9.8","9.6","9.3","9.1","8.8","8.4","8","7.6","7.1","6.7","6.3","6","5.8","5.6","5.4","5.3","5.2","5.1","5","5","4.9","4.8","4.8","4.7","4.5","4.4","4.2","4","3.8","3.6","3.5","3.3","3.3","3.2","3.1","3.1","3.1","",
"Australia","AUS","Refugee population by country or territory of origin","SM.POP.REFG.OR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9","12","11","41","29","57","37","23","38","38","47","27","27","21","15","10","10","20","35",
"Australia","AUS","Unemployment with intermediate education, male (% of male labor force with intermediate education)","SL.UEM.INTM.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21.6800003051758","","8","6.86999988555908","","5.75","5.80000019073486","5.28999996185303","4.65999984741211","4.26999998092651","3.66000008583069","4.51999998092651","3.35999989509583","3.34999990463257","5.59999990463257","4.76000022888184","4.19000005722046","4.73000001907349","5.17999982833862","","","","","","","",
"Australia","AUS","Part time employment, total (% of total employment)","SL.TLF.PART.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","38.6500015258789","37.5900001525879","39.8300018310547","38.7000007629395","39.2000007629395","41.310001373291","39.4799995422363","39.4000015258789","39.3499984741211","39.4900016784668","42.7799987792969","42.2299995422363","41.3899993896484","42.7700004577637","41.439998626709","43.3499984741211","45.4099998474121","41.7200012207031","43.9300003051758","43.6800003051758","42.8699989318848","46.4599990844727","45.9000015258789","43.5","45.4700012207031","43.6599998474121","45.7900009155273","","","",
"Australia","AUS","Labor force with basic education, female (% of female working-age population with basic education)","SL.TLF.BASC.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","58.25","56.4799995422363","56.8899993896484","57.8800010681152","44.4300003051758","","","","","","","",
"Australia","AUS","Children in employment, work only, male (% of male children in employment, ages 7-14)","SL.TLF.0714.WK.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Australia","AUS","Child employment in services, male (% of male economically active children ages 7-14)","SL.SRV.0714.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Australia","AUS","Children in employment, unpaid family workers, male (% of male children in employment, ages 7-14)","SL.FAM.0714.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Australia","AUS","Self-employed, male (% of male employment) (modeled ILO estimate)","SL.EMP.SELF.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23.3199996948242","23.6599998474121","23.9799995422363","23.75","23.6000003814697","23.6000003814697","23.5900001525879","23.7199993133545","23.6100006103516","24.1900005340576","24.5599994659424","24.75","24.2800006866455","24.1000003814697","23.9599990844727","23.3099994659424","22.4099998474121","22.1100006103516","22.5100002288818","22.5300006866455","21.7800006866455","20.9200000762939","20.7000007629395","20.9899997711182","20.8700008392334","20.8700008392334","20.7399997711182","20.3500003814697","20.2800006866455","",
"Australia","AUS","Child employment in agriculture, female (% of female economically active children ages 7-14)","SL.AGR.0714.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Australia","AUS","Multidimensional poverty headcount ratio, children (% of population ages 0-17)","SI.POV.MDIM.17","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Australia","AUS","Domestic private health expenditure per capita (current US$)","SH.XPD.PVTD.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","461.55050659","451.91143799","496.83361816","644.61853027","783.45648193","848.56134033","902.37322998","1029.49328613","1131.91723633","1078.32055664","1366.94311523","1567.40185547","1733.21118164","1885.94824219","1833.5892334","1545.28564453","1561.34899902","1653.81237793","1678.31164551","","",
"Australia","AUS","Newborns protected against tetanus (%)","SH.VAC.TTNS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Australia","AUS","Tuberculosis treatment success rate (% of new cases)","SH.TBS.CURE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","72","70","78","80","91","85","85","85","81","80","82","78","82","85","79","73","78","82","79","","",
"Australia","AUS","People using safely managed sanitation services (% of population)","SH.STA.SMSS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","64.2129865435227","64.2129865435227","64.2129865435227","64.2129865435227","64.2129865435227","65.0919776997708","65.9709688560191","66.8499600122674","67.7289511685157","68.6079423247641","69.4869334810124","70.3659246372607","71.244915793509","72.1239069497573","73.0028981060056","73.8818892622537","74.760880418502","75.6398715747504","","","",
"Australia","AUS","Maternal mortality ratio (modeled estimate, per 100,000 live births)","SH.STA.MMRT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7","6","6","6","5","5","5","5","5","5","5","6","6","6","6","6","6","6","","","",
"Australia","AUS","Pregnant women receiving prenatal care (%)","SH.STA.ANVC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","","","","","","","","","","","","","","","","","98.3","","","","","","","","","","","","",
"Australia","AUS","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Australia","AUS","Adults (ages 15-49) newly infected with HIV","SH.HIV.INCD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1200","1100","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","",
"Australia","AUS","Mortality rate, under-5, male (per 1,000 live births)","SH.DYN.MORT.MA","27.6","27","26.4","25.8","25.3","24.9","24.7","24.5","24.5","24.4","24.1","23.5","22.8","21.8","20.7","19.4","18.2","17.1","16.1","15.2","14.6","14","13.6","13.3","13","12.6","12.3","11.9","11.4","10.9","10.3","9.7","9.1","8.6","8.1","7.8","7.5","7.3","7.1","7","6.8","6.7","6.6","6.5","6.4","6.3","6.1","5.9","5.7","5.5","5.2","5","4.7","4.5","4.3","4.2","4.1","4","4","3.9","",
"Australia","AUS","Number of deaths ages 15-19 years","SH.DTH.1519","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","904","836","777","734","713","715","725","738","743","728","689","646","607","579","560","547","549","545","534","519","502","495","486","473","459","449","446","445","444","443","",
"Australia","AUS","Women who believe a husband is justified in beating his wife when she argues with him (%)","SG.VAW.ARGU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Australia","AUS","Current education expenditure, total (% of total expenditure in public institutions)","SE.XPD.CTOT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","91.8772506713867","","","","","92.9892425537109","","","","","","","","","","","","","","91.6290664672852","92.3382720947266","","","","","",
"Australia","AUS","Educational attainment, Doctoral or equivalent, population 25+, male (%) (cumulative)","SE.TER.CUAT.DO.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.16462004184723","1.16015005111694","1.66365003585815","1.27470004558563","1.41483998298645","1.19965004920959","","",
"Australia","AUS","Trained teachers in lower secondary education (% of total teachers)","SE.SEC.TCAQ.LO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Australia","AUS","Pupil-teacher ratio, upper secondary","SE.SEC.ENRL.UP.TC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Australia","AUS","Educational attainment, at least completed lower secondary, population 25+, female (%) (cumulative)","SE.SEC.CUAT.LO.FE.ZS","","","","","","","","","","","","69","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","89.0431289672852","90.2619781494141","90.7767028808594","91.4706420898438","92.020881652832","92.2415390014648","93.3515014648438","93.7417373657227","94.2782211303711","91.0779418945313","91.3697204589844","92.4486312866211","92.3775329589844","92.8246765136719","93.4726028442383","","",
"Australia","AUS","Trained teachers in primary education (% of total teachers)","SE.PRM.TCAQ.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Australia","AUS","Net intake rate in grade 1 (% of official school-age population)","SE.PRM.NINT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Australia","AUS","Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)","SE.PRM.CUAT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.8681335449219","","99.9028167724609","","","100","","99.7305908203125","99.6665267944336","","",
"Australia","AUS","School enrollment, secondary (gross), gender parity index (GPI)","SE.ENR.SECO.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.00467002391815","0.997070014476776","0.996169984340668","0.995890021324158","1.03180003166199","","","","","","","","","","","","","","","","","","0.869009971618652","0.867439985275269","0.887780010700226","0.940949976444244","","",
"Australia","AUS","Coverage of social insurance programs in poorest quintile (% of population)","per_si_allsi.cov_q1_tot","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Australia","AUS","Coverage of unemployment benefits and ALMP in poorest quintile (% of population)","per_lm_alllm.cov_q1_tot","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Australia","AUS","Taxes less subsidies on products (constant LCU)","NY.TAX.NIND.KN","","","","","","","","","","","","","","","","46905000000","46719000000","49131000000","49022000000","50446000000","50608000000","51925000000","54209000000","50686000000","53957000000","58255000000","58737000000","57702000000","60788000000","65190000000","67053000000","65374000000","65342000000","67251000000","70393000000","76712000000","78422000000","80324000000","86507000000","90183000000","92785000000","90664000000","94470000000","99298000000","102973000000","105086000000","107490000000","110827000000","112383000000","111109000000","110898000000","112911000000","114703000000","116441000000","116810000000","117176000000","123609000000","125842000000","127472000000","126255000000","121025000000",
"Australia","AUS","GNI per capita, Atlas method (current US$)","NY.GNP.PCAP.CD","","","1870","1970","2100","2270","2340","2530","2730","2970","3270","3470","3880","4640","5940","7210","7850","8070","8460","9580","10810","11850","12060","11570","12010","11990","12290","12530","14100","15560","17300","18190","18500","18860","18830","19250","20440","21900","21740","21430","21120","20110","19990","21120","25480","30310","34090","37300","42330","44050","46630","50320","60210","66020","65150","60500","54140","51560","53190","55100","53730",
"Australia","AUS","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31058.2596709541","30542.9197143586","30298.9290163388","31213.0798529168","32114.830840244","32946.9006734039","33778.0635392223","34727.1997827083","35940.0171358725","37334.4752293048","38343.002147534","38559.9041923683","39616.3360972665","40298.8860528145","41449.8419535385","42217.136349705","42761.4056075413","44128.727085347","44835.3614074555","44771.4842140369","44991.7837148741","45463.6819958564","46427.3681999004","46814.7415105804","47289.9646101072","47636.319641906","48197.431189174","48482.6474614392","49151.6887104846","49455.5385080697","48697.8370282475",
"Australia","AUS","Mineral rents (% of GDP)","NY.GDP.MINR.RT.ZS","","","","","","","","","","","1.47284081605044","1.41454799660718","1.31690792515231","1.85027048700908","2.09559951007052","1.63117307502659","1.95359711951608","2.01980941057856","1.52228007484597","1.78152855786147","1.99570387992169","1.34848148960193","1.3396219033735","1.24756000874374","1.34941055252373","1.52192904554069","1.29464554206635","1.4210563361992","2.81740916796121","1.51736676967036","1.51290764372677","1.27121885270739","1.19891779737105","0.939862536507804","0.946044481626508","0.864463752084723","0.825735714965676","0.771565573027335","1.02687125867265","0.9036252951363","0.94551226565072","1.152158089898","1.02967508787022","0.758536638557955","0.905632150199223","1.90841009768409","2.81177038414145","4.26010737667337","4.13283603649749","2.378397142799","4.86581217711434","5.03480158393","3.04663415508253","3.55389151045604","2.91591729336436","1.85031914163491","2.5834771004582","3.17946648277985","2.8518880552556","2.97336542733231","",
"Australia","AUS","Adjusted net savings, including particulate emission damage (% of GNI)","NY.ADJ.SVNG.GN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.19020224779739","5.99096915251097","3.3858032111202","6.08071164617195","7.97585722220557","6.80056091613131","7.81816736163834","8.30993834618747","7.92398651022826","6.81739756717779","6.23959298215087","6.02548247366605","7.32520394375551","7.33168551539996","7.81577661241016","6.44019062002207","6.61992764294781","5.79830447885232","6.06223988661221","9.29888255528782","7.35368498493847","8.70683369141929","10.3374170084443","9.67600679465831","8.19394527718498","7.24314399410598","5.27937464281717","6.57242131989068","5.95166561315211","6.34811128805894","",
"Australia","AUS","Adjusted savings: mineral depletion (% of GNI)","NY.ADJ.DMIN.GN.ZS","","","","","","","","","","","0.438916599419861","0.397350076563409","0.377498787234123","0.57148890553865","0.655981073961765","0.447591157828623","0.526702334401126","0.559857942989739","0.444258535617789","0.564010885245547","0.661498961085012","0.404664512191311","0.397584357703622","0.382026731475794","0.405108760419419","0.43496227091234","0.4151759121155","0.531331372399939","0.583314005290998","0.498764749889033","0.531709387229321","0.454429243839721","0.427010283546083","0.355007093529167","0.43482972442559","0.397936910603887","0.304172986666908","0.316559524794272","0.367417128745339","0.320327263901506","0.400415053902827","0.42699875776233","0.373886016201035","0.324896747989439","0.415327390425677","0.877938170603103","1.3347782394937","1.9729562478681","1.8227505263365","0.977059134012216","1.68055907219987","1.89136298671669","1.1591845877867","1.10585154897312","1.04780961965477","0.686119398563338","1.08290190104473","1.00115021681016","1.23468966892193","1.25941807726955","",
"Australia","AUS","Services, value added per worker (constant 2010 US$)","NV.SRV.EMPL.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","89626.7022142767","","","","","","","","","","",
"Australia","AUS","Manufacturing, value added (constant 2010 US$)","NV.IND.MANF.KD","","","","","","","","","","","","","","","","55882466978.9648","55285652631.2552","56651573635.1158","56406328727.6045","58729170525.6468","61260004840.1862","62515720853.9625","64065575538.4565","58796690484.3604","59689195685.7465","62737683017.0898","63137370129.0149","64864949762.3067","69190883668.8514","73176113415.9104","72313875782.2234","70722112157.8382","68623560797.3616","70089597602.0733","73216470172.8427","74770981406.2135","76510978503.1768","77754277053.2816","80244754610.8887","82351066886.16","83443027597.769","85213292262.4314","87553984164.5015","90929206008.7001","92086358404.5842","91179883556.5677","90594710581.0501","92466643229.5226","96145316842.1925","91212479398.7052","91574914119.616","91342086675.7761","92170952375.846","89204730741.3262","88243153398.2675","86841532186.3515","84722802447.4088","84406933215.266","86136841122.9962","85538474592.3278","84131420740.0555",
"Australia","AUS","External balance on goods and services (current LCU)","NE.RSB.GNFS.CN","-177000000","-460000000","233000000","-159000000","249000000","-474000000","-535000000","-274000000","-638000000","-451000000","-90000000","-111000000","379000000","1559000000","-39000000","-323000000","116000000","-606000000","-1013000000","-1243000000","708000000","-2787000000","-5781000000","-3844000000","-3048000000","-4815000000","-7993000000","-4570000000","-2140000000","-6739000000","-7783000000","-550000000","1151000000","-1423000000","-2401000000","-9732000000","-2395000000","1526000000","-5171000000","-15174000000","-14279000000","608000000","-61000000","-16868000000","-23370000000","-25282000000","-18099000000","-17866000000","-29986000000","2668000000","-13398000000","13686000000","-3729000000","-19912000000","-6835000000","-24770000000","-37790000000","10447000000","7046000000","49041000000","76491000000",
"Australia","AUS","Changes in inventories (current US$)","NE.GDI.STKB.CD","243028334.639937","561093067.532758","-272146936.947027","272146936.947027","152312688.990928","632769627.057901","94075484.3767499","452458282.002464","164632097.659312","825400380.781722","621570164.632098","657408444.394669","184579439.252336","-435618193.465727","1857037582.90346","932677864.26328","226900289.928148","1300757054.37027","-595533498.759305","1576735203.90776","1018384401.11421","496923255.543945","1710250468.93964","-2212447356.10669","1151059590.65387","1780317557.72033","618354784.55512","-1096479618.84595","486757857.974389","2732676492.14233","3991535205.8484","-1135703633.93768","-1604245174.19057","363265879.707701","989277066.758907","3256608256.60826","2561456752.65554","3558459852.87212","1927694499.08431","2997242762.25091","1291213967.21723","757217988.622947","502302218.501465","-484566103.66919","2737942808.36534","3175462336.49075","-2034291704.10302","954698908.691215","4188898836.16831","-2172728611.39744","-2793975160.75046","6302868973.67643","4838110950.71149","583769364.9328","-2035251996.69513","895249188.784425","828359295.385063","1374160947.28109","2609875203.4726","-528536690.030039","-3464941681.19051",
"Australia","AUS","Gross national expenditure (constant LCU)","NE.DAB.TOTL.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Australia","AUS","Households and NPISHs Final consumption expenditure (constant LCU)","NE.CON.PRVT.KN","141708000000","144847000000","148479000000","156578000000","167603000000","175987000000","181156000000","190424000000","199874000000","210514000000","223374000000","232042000000","240410000000","251635000000","267434000000","280477000000","282596000000","297651000000","303541000000","308044000000","313545000000","323701000000","341767000000","350004000000","353674000000","356821000000","375265000000","382848000000","395009000000","413313000000","431118000000","435287000000","445447000000","453771000000","463521000000","484031000000","500509000000","515383000000","540890000000","571891000000","596241000000","615204000000","634261000000","659832000000","693081000000","724581000000","748104000000","788811000000","827590000000","832309000000","859386000000","893635000000","920203000000","936483000000","959320000000","981831000000","1008720000000","1031558000000","1060825000000","1079503000000","1047454000000",
"Australia","AUS","Military expenditure (current USD)","MS.MIL.XPND.CD","459760073.561612","470960075.353612","489440078.310413","553280088.524814","655760104.921617","787360125.97762","986720157.875225","1197840191.65443","1321600211.45603","1314880210.38083","1277360204.37763","1331754789.44566","1484443744.94753","1855729306.59264","2127274762.94236","2268707674.46336","2441084024.61737","2500485127.38059","2816316205.75076","3100685079.26643","3657867289.72814","4323644156.90375","4459544581.75223","4511671066.02643","4925319432.74361","4386859325.7862","4606710027.60751","5057135655.16952","5836347868.20948","6300015815.27756","6704213698.03132","7023509067.11535","6882091580.0683","6733829289.52236","7459696581.9777","7665878445.99453","8202776516.98934","7936884917.39524","7107542890.88659","7770250653.24688","7273760312.61052","7043145895.39887","7946766201.59082","9926649415.33553","11995219709.5054","13237798498.6292","14239779513.0914","17186440961.6173","18633092318.2741","18960138513.0129","23217692815.7335","26597198655.3381","26216580848.4356","24825262588.8168","25783708714.0042","24046205860.2554","26382947050.0183","27691112416.8515","26839820914.4018","25912378303.1989","",
"Australia","AUS","Fixed broadband subscriptions (per 100 people)","IT.NET.BBND.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.639760867","1.330318563","2.633487711","5.090633139","9.990812021","19.00001184","","24.91529036","24.00365852","24.8705928","24.63395046","25.03935129","25.71929639","27.69911237","28.53023892","30.39231558","32.22339821","33.8471546","34.7290451","",
